AGS_LITHID	Site_ID	UWI	Lat_NAD83	Long_NAD83	Li_mg_L	Geo_Unit	Gr_El_masl	KB_El_masl	T_Depth_m	B_Depth_m	M_Depth_m	Cat_An_Bal	Date_Samp	Comments	Report_No	Reference	Pub_by
LITHID_1015	77455	102/11-15-050-26W4/0	53.318229	-113.723103	50.0	Woodbend Group	716.6	719.0	1631.9	1634.9	1633.4	0.01514			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1016	109		49.058930	-110.187122	0.2	Lea Park Formation	859.8		298.7	304.8	301.8	-0.02103	1977-06-22		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1017	110		49.055682	-112.596293	<0.1		1204.3		23.5	29.6	26.6	0.00196	1977-06-28		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1018	88806	102/11-21-056-23W4/0	53.856954	-113.360322	51.0	Winterburn Group	678.8	682.4	1088.1	1097.3	1092.7	-0.01778			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1019	83545	102/11-25-053-26W4/0	53.608216	-113.705080	60.0	Winterburn Group	652.3	657.3	1335.0	1338.1	1336.6	-0.01025			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1020	89830	102/11-28-057-16W4/0	53.958447	-112.325476	12.0	Viking Formation	628.2	631.2	549.3	552.3	550.8	-0.00857			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1021	92921	102/11-36-059-21W5/0	54.145639	-117.014931	120.0	Woodbend Group	1021.4	1027.0	3325.4	3372.6	3349.0	-0.00176			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1022	96924	102/12-28-063-11W5/0	54.481140	-115.611949	26.4	Beaverhill Lake Group	1108.9	1112.5	2776.1	2778.3	2777.2	-0.00815			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1023	60648	102/13-14-044-22W4/0	52.797435	-113.096077	42.0	Mannville Group	825.1	828.8	1439.3	1439.9	1439.6	-0.03103			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1024	2000022	102/13-20-095-08W4/0	57.263603	-111.277924	<0.01		326.4	327.1	36.6	39.6	38.1	0.02797		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1026	485		51.953291	-114.335418	0.0	Paskapoo Formation	989.3		42.7	48.8	45.8	0.07204	1980-09-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1027	90502	102/16-17-057-24W4/0	53.933237	-113.523456	30.0	Wabamun Group	702.0	705.6	1143.6	1147.6	1145.6	0.00022			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1028	90502	102/16-17-057-24W4/0	53.933237	-113.523456	51.0	Winterburn Group	702.0	705.6	1143.6	1147.6	1145.6	-0.00945			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1029	73453	102/16-20-049-03W5/0	53.249956	-114.396553	12.0	Mannville Group	789.8	793.3	1608.0	1610.0	1609.0	0.01258			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1030	2000009	03/01-11-097-12W4/0	57.397125	-111.821732	<0.01		323.1	323.7	118.0	121.0	119.5	-0.02010		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1031	2000020	03/02-18-095-09W4/0	57.237759	-111.448128	<0.01		300.5	302.1	82.3	94.5	88.4	0.01343		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1032	2000028	03/05-30-094-07W4/0	57.182819	-111.127083	0.0	Mannville Group	430.1	430.7	56.4	62.5	59.5	0.06062		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1033	2000003	03/08-15-096-11W4/0	57.326851	-111.687798	<0.01		259.4	260.0	127.0	130.0	128.5	0.68683		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1034	2000023	03/13-20-095-08W4/0	57.263603	-111.277924	0.0		326.1	326.7	98.1	101.0	99.6	0.00062		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1035	2000034	03/16-04-094-06W4/0	57.132561	-110.893318	<0.01		615.4	616.0	123.4	128.0	125.7	0.09316		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1036	2000010	04/01-11-097-12W4/0	57.397125	-111.821732	<0.01		322.8	324.3	148.0	160.0	154.0	-0.00241		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1037	2000029	04/05-30-094-07W4/0	57.182819	-111.127083	<0.01		430.7	432.2	104.0	108.0	106.0	-0.02162		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1038	2000004	04/08-15-096-11W4/0	57.326851	-111.687798	<0.01		259.4	260.0	145.0	155.0	150.0	0.05279		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1039	2000014	04/09-26-097-13W4/0	57.449657	-111.983406	<0.01		613.9	614.5	125.0	128.0	126.5	-0.00382		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1040	2000030	05/05-30-094-07W4/0	57.182819	-111.127083	0.0		430.7	431.3	158.0	161.0	159.5	-0.01823		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1041	2000015	05/09-26-097-13W4/0	57.449657	-111.983406	<0.01		613.0	614.5	212.0	215.0	213.5	-0.00155		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1042	2000025	05/13-20-095-08W4/0	57.263603	-111.277924	0.0	Elk Point Group	326.4	328.0	271.0	284.0	277.5	0.02126		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1043	2000037	06/16-04-094-06W4/0	57.132278	-110.892998	<0.01		614.8	616.3	338.3	350.5	344.4	0.07158		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1044	2000017	07/09-26-097-13W4/0	57.449657	-111.983406	<0.01		613.3	614.8	387.1	399.3	393.2	0.22704		Not a valid well UWI	AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1045	488		51.589214	-114.180487	0.2		1080.8		10.7	16.8	13.8	0.37101	1980-09-18		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1046	472		50.803063	-114.027800	0.1		1147.9		74.1	80.2	77.2	0.08221	1980-08-25		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1047	475		51.680257	-114.235094	0.1	Paskapoo Formation	1051.8		12.2	18.3	15.3	0.99374	1980-09-16		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1048	378		54.139515	-114.080144	0.0	Belly River Group	646.3		146.3	152.4	149.4	-0.04209	1979-07-16		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1049	482		51.793134	-114.736938	0.1		1214.9		4.6	10.7	7.7	-0.04925	1980-09-04		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1050	483		51.942372	-114.447679	0.1	Paskapoo Formation	992.4		5.8	11.9	8.9	-0.01924	1980-09-24		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1051	121900	AA/03-28-094-09W4/0	57.179048	-111.390607	0.0		322.8	322.8	86.9	94.5	90.7	-0.02851			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1052	121900	AA/03-28-094-09W4/0	57.179048	-111.390607	0.3		322.8	322.8	86.9	94.5	90.7	0.03957			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1053	121900	AA/03-28-094-09W4/0	57.179048	-111.390607	0.9	Mannville Group	322.8	322.8	101.2	107.3	104.3	0.04191			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1055	123551	AB/14-36-095-12W4/0	57.291808	-111.808391	0.0		315.8	315.8	112.8	126.5	119.7	-0.03778			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1057	480		50.238882	-114.359854	0.1		1487.8		18.3	24.4	21.4	-0.04171	1980-08-27		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1058	473		50.511820	-114.279805	0.1		1356.7		23.5	29.6	26.6	0.05995	1980-08-20		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1059	474		50.369668	-114.417298	0.1		1417.7		4.6	10.7	7.7	0.02609	1980-08-20		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1060	476		51.476455	-114.215744	0.1	Paskapoo Formation	1164.6		54.9	61.0	58.0	0.10161	1980-09-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1062	375		54.047878	-114.947598	0.1		686.0		79.2	85.3	82.3	0.06869	1979-07-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1063	478		51.520196	-114.028219	0.2	Paskapoo Formation	1029.0		29.0	35.1	32.1	0.20399	1980-09-23		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1064	164320	F1/03-32-079-08W5/0	55.885325	-115.217505	77.0	Elk Point Group		645.0	1788.6	1795.0	1791.8	0.02708			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1065	493		51.880429	-114.477133	0.1	Paskapoo Formation	1065.5		21.3	27.4	24.4	0.02159	1980-09-04		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1067	217658		52.856410	-111.550630	0.1	Belly River Group	698.0					1.01000	2002-10-30		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1068	249543		53.125630	-113.900350	0.0	Scollard Formation	801.1						2002-10-18		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1069	258740		54.181460	-112.339650	0.1	Belly River Group	650.4					0.95000	2002-10-16		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1070	238572		54.589660	-113.851680	0.0	Belly River Group	677.7					1.08000	2002-10-01		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1071	-914839821		54.636934	-110.771558	0.0		637.8						2003-04-21		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1072	-914839821		54.636934	-110.771558	0.0		637.8						1999-05-16		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1073	-914839821		54.636934	-110.771558	0.0		637.8						2001-04-18		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1074	-914839821		54.636934	-110.771558	0.0		637.8						2000-05-10		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1075	-914839821		54.636934	-110.771558	0.0		637.8						2002-08-24		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_1076	971619322		54.636934	-110.771558	0.1		638.1						2003-04-21		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
